Year,Month,SAC,YOLO,SJR,Total_Inflow,CCC,SWP,CVP,NBAQ,SWP+CVP,EXPORT,GCD,CD,Qwest,RIO,OUT,X2,DICU,Outflow,Rio,RS_250,RS_Ant_150,CW_M&I,Tracy_250,Emm,JP,CW_Ag,Term_SAL,SB_PP,SB_PP_CW,SB_Chipps,SB_Antioch,Chipps_Survival,Rio_Vista,Chipps_EC,Chipps_Flow,SWP,CVP,Fish_Xchan_cost,Tracy_cost,M&I_cost,M&I+Tracy,Ag_Cost,Ag_+_M&I_+_Tracy,Fish_Cost,Fsh+M+I+A+T,export_loss,F+M+I+A+T+Ex,Surplus,CW,Net_surplus,January,X2,Jul-Sep,Oct-Dec,CVPIA/ESA,Capacity,CVPIA/ESA_loss,ESA_export_loss
1991,12,569.34,1.54,55.02,638.53,6.92,73.2,114.05,2.37,187.25,196.55,127.93,-26.7,183.77,283.05,468.69,5.75,54.8,387.19,260.23,231.28,0,0.02,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0,194.88,36.42,231.3,0,231.3,206.42,231.3,0,231.3,155.9,0.02,155.9,,,,,,,,
1992,1,641.99,1.54,58.98,715.72,6.38,189.9,196.52,2.7,386.41,395.49,74.38,-74.11,41.46,347.69,394.34,5.61,-3.58,323.8,327.94,231.28,290.44,10.25,194.88,0,0,0,0,0,0,0,0,0,92.23,256.92,0,0,0,0,194.88,105.81,300.69,0,300.69,256.92,300.69,0,300.69,23.11,10.25,23.11,,,,,,,,
1992,2,1499.07,60,120.26,1753.18,5.26,203.05,141.69,2.23,344.74,352.22,50.78,-253.27,265.62,1370.88,1654.23,4.86,-137.43,1538.39,1338.45,216.36,271.7,0,182.31,0,0,0,0,0,0,0,0,0,57.52,240.34,0,0,0,0,182.31,89.39,271.7,0,271.7,240.34,271.7,0,271.7,1266.69,0,1266.69,,,,,,,,
1992,3,1250.38,16.29,90.37,1407.48,4.56,385.47,251.7,2.73,637.17,644.46,80.53,-53.7,-251.5,1064.46,816.72,4.91,-46.07,809.1,1062.33,231.28,290.44,27.61,194.88,0,0,0,0,0,0,0,0,0,93.22,256.92,0,0,0,24.66,194.88,98.5,293.38,0,293.38,281.58,302.13,0,302.13,506.97,27.61,506.97,,,,,,,,
1992,4,562.21,2.72,84.4,672.58,8.56,74.13,102.25,3.37,176.38,188.31,111.87,111.87,-29.3,409.54,372.4,5.22,66.33,417.94,422.29,223.82,281.07,0,188.59,249.26,227.36,11.02,204.49,257.43,0,186.05,190.68,0,119.01,248.63,0,0,0,8.84,188.59,92.48,281.07,249.89,281.07,385.57,385.57,0,385.57,32.37,11.02,32.37,,,,,,,,
1992,5,394.37,2.11,54.82,467.88,11.4,50.14,52.02,4.56,102.16,118.12,149.65,149.65,50.1,160.49,200.12,5.84,144.73,205.03,161.87,231.28,290.44,0,194.88,257.57,234.94,0.76,211.3,42.91,0,0,59.59,170.18,122.98,256.92,0,184.46,184.46,0.76,194.88,95.56,290.44,257.57,290.44,275.83,303.18,0,303.18,-98.15,0.76,-98.15,,,,,,,,
1992,6,506.38,2.32,28.6,551.01,11.35,65.86,46.99,3.43,112.85,127.62,222.94,219.53,6.06,213.16,203.86,5.74,187.21,236.19,222.22,223.82,28.11,0,188.59,249.26,227.36,2.33,204.49,0,0,0,0,184.46,119.01,0,0,178.51,178.51,1.48,188.59,40.95,229.54,249.26,252.44,185.94,252.44,0,252.44,-16.25,2.33,-16.25,,,,,,,,
1992,7,510.88,2.26,27.47,553.39,11.85,32.79,55.18,2.6,87.97,102.42,267.57,267.57,42.08,160.05,183.4,6.09,258.48,192.49,162.59,231.28,0,0,194.88,257.57,234.94,0.09,211.3,0,0,0,0,178.31,61.49,0,0,282.84,0,0,194.88,36.4,231.28,257.57,257.57,178.31,257.57,0,257.57,-65.08,0.09,-65.08,,,,,,,,
1992,8,536.03,2.14,29.69,579.41,12.25,97.17,60.82,2.74,157.99,172.98,232.76,232.76,2.5,187.47,173.67,6.1,180.68,225.75,202.05,231.28,0,1.08,194.88,124.63,113.68,0,102.24,0,0,0,0,0,61.49,0,0,0,0,0,194.88,37.48,232.36,124.63,245.08,0,245.08,0,245.08,-19.32,1.08,-19.32,,,,,,,,
1992,9,584.03,1.75,37.76,630.73,10.15,166.2,94.87,2.62,261.07,273.84,156.6,156.6,-35.22,246.48,200.29,5.87,94.67,262.22,263.82,223.82,0,2.36,188.59,0,0,0,0,0,0,0,0,0,89.26,0,0,0,0,0,188.59,37.58,226.18,0,226.18,0,226.18,0,226.18,36.04,2.36,36.04,,,,,,,,
1992,10,408.6,1.81,52.18,474.22,9.74,47.03,59.48,2.31,106.51,118.56,114.64,88.15,136.15,137.53,267.5,5.97,56.95,298.7,146.27,231.28,0,0,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0,194.88,36.4,231.28,0,231.28,206.42,231.28,0,231.28,67.43,0,67.43,,,,,,,,
1992,11,379.64,1.48,56.87,451.81,6.78,62.49,76.03,2.06,138.52,147.37,102.94,58.94,120.58,129.05,245.5,5.7,53.54,250.91,130.56,223.82,0,0.16,188.59,0,0,0,0,0,0,0,0,0,89.26,199.76,0,0,0,0,188.59,35.39,223.98,0,223.98,199.76,223.98,0,223.98,26.93,0.16,26.93,,,,,,,,
1992,12,764.93,2.22,60.35,850.76,6.58,168.58,74.94,1.72,224.62,251.82,127.93,-114.48,231.82,473.59,713.42,5.59,-9.64,608.59,444.24,231.28,0,1.02,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0.5,194.88,36.92,231.8,0,231.8,206.92,231.8,0,231.8,376.78,1.02,376.78,,,,,,,,
1993,1,2967.47,534.58,253.33,3940.43,4.27,465.08,246.34,1.92,711.42,717.6,74.38,-336.44,407.52,3128.2,3559.26,4.85,-393.89,3616.72,3144.28,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,153.72,256.92,0,0,0,0,194.88,95.56,290.44,0,290.44,256.92,290.44,0,290.44,3326.28,0,3326.28,,,,,,,,
1993,2,2698.91,398.82,168.58,3393.87,4.09,289.09,223.56,1.5,512.66,518.24,48.89,-180.12,299.95,2743.19,3055.75,3.8,-239.85,3115.48,2759.91,208.9,262.33,0,176.02,0,0,0,0,0,0,0,0,0,111.07,232.06,666.45,0,0,0,176.02,86.31,262.33,0,262.33,666.45,666.45,0,732.11,2449.03,0,2383.37,,,,,,,,
1993,3,3033.72,800.36,166.16,4163.38,4.08,114.6,250.96,1.55,365.56,371.19,80.53,-141.08,504.24,3419.16,3933.28,4.08,-52.55,3844.74,3394.37,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,154.71,256.92,737.85,0,0,0,194.88,95.56,290.44,0,290.44,737.85,737.85,0,1033.99,3106.89,0,2810.75,,,,,,,,
1993,4,2571.37,153.74,203.54,3053.63,5.59,163.36,171.48,2.16,334.84,342.59,111.87,75.25,328.31,2312.75,2635.79,3.85,62.94,2648.11,2316.2,223.82,281.07,0,188.59,487.81,433.58,0,277.5,257.43,0,186.05,235.37,0,178.51,248.63,23.8,0,0,0,188.59,92.48,281.07,487.81,487.81,431.93,495.35,0,729.48,2152.76,0,1918.63,,,,,,,,
1993,5,1534.41,2.65,221.97,1874.87,8.77,109.29,93.7,3.25,202.98,215,149.65,111.11,333.29,1223.25,1548.76,4.4,73.88,1585.99,1233.67,231.28,290.44,0,194.88,504.07,448.04,0,286.75,42.91,0,0,73.55,721.98,184.46,256.92,405.82,184.46,184.46,0,194.88,95.56,290.44,504.07,504.07,795.54,803.28,304.1,1107.38,782.71,0,478.61,,,,,,,,
1993,6,1813.29,4.72,139.3,2050.82,10.25,126.39,118.39,3.76,244.79,258.79,222.94,180.76,267.59,1356.33,1611.26,4.32,145.01,1647.02,1366.34,223.82,281.07,0,188.59,487.81,433.58,0,277.5,0,0,0,0,636.69,178.51,0,0,178.51,178.51,0,188.59,92.48,281.07,487.81,487.81,636.69,636.69,275.11,911.8,1010.32,0,735.22,,,,,,,,
1993,7,1221.22,2.64,92.83,1394.07,12.36,264.71,264.58,3.82,529.29,545.47,267.57,267.57,-62.88,662.65,581.04,4.99,249.06,599.55,667.83,231.28,84.32,0,194.88,447.11,448.04,14.56,286.75,0,0,0,0,473.45,122.98,0,0,282.84,0,0,194.88,53.57,248.45,462.59,462.59,473.45,474.19,86.3,560.49,125.36,14.56,39.06,,,,,,,,
1993,8,1296.2,2.09,122.88,1485.85,12.23,388.16,268.21,5.15,656.38,673.76,232.76,232.76,-129.23,724.85,579.33,5.18,167.59,644.5,743.1,231.28,0,7.58,194.88,216.34,216.79,1.08,138.75,0,0,0,0,0,61.49,0,0,0,0,0,194.88,43.97,238.85,217.87,344.82,0,344.82,0,344.82,299.68,8.66,299.68,,,,,,,,
1993,9,941.75,1.2,164.89,1132.18,11.02,383.94,260.6,4.3,644.53,659.86,156.6,156.6,-172.15,498.83,315.72,5.3,90.3,382.01,517.39,223.82,0,20.31,188.59,0,0,0,0,0,0,0,0,0,148.76,0,0,0,0,0,188.59,55.53,244.12,0,244.12,0,244.12,0,244.12,137.89,20.31,137.89,,,,,,,,
1993,10,849.72,1.23,186.96,1069.04,9.05,396.92,265.09,3.33,662.01,674.39,114.64,79.96,-147.31,467.59,314.68,5.7,61.24,333.41,472.83,231.28,0,22.41,194.88,0,0,0,0,0,0,0,0,0,153.72,256.92,0,0,0,2.71,194.88,56.09,250.97,0,250.97,259.63,263.42,0,263.42,70,22.41,70,,,,,,,,
1993,11,719.6,1.47,104.67,855.03,8.03,154.4,252.32,3.23,406.72,417.97,102.94,-2.12,19.74,419.29,439.18,5.48,45,392.06,406.1,223.82,0,3.39,188.59,0,0,0,0,0,0,0,0,0,148.76,248.63,0,0,0,0.45,188.59,38.16,226.75,0,226.75,249.08,249.4,0,249.4,142.66,3.39,142.66,,,,,,,,
1993,12,1250.78,1.54,100.11,1380.69,6.55,386.65,254.83,2.29,641.48,650.32,127.93,-29.66,-7.7,765.66,760.04,5.31,47.91,682.46,743.94,231.28,0,8.76,194.88,0,0,0,0,0,0,0,0,0,153.72,256.92,0,0,0,0,194.88,45.16,240.04,0,240.04,256.92,257.01,0,257.01,425.46,8.76,425.46,,,,,,,,
1994,1,872.53,1.54,109.01,1003.32,5.95,214.94,140.01,2.55,354.96,363.45,74.38,-23.41,-0.82,662.46,663.28,5.23,-18.35,658.22,661.04,231.28,290.44,4.44,194.88,0,0,0,0,0,0,0,0,0,92.23,256.92,0,0,0,4.44,194.88,95.56,290.44,0,290.44,261.36,291.29,0,291.29,366.93,4.44,366.93,,,,,,,,
1994,2,1121.65,12.46,110.36,1271.98,5.52,106.19,214.91,2.1,321.1,328.72,48.89,-198.42,133.32,994.48,1141.68,4.48,-78.89,1022.15,961.01,208.9,262.33,1.23,176.02,0,0,0,0,0,0,0,0,0,55.54,232.06,0,0,0,1.23,176.02,86.31,262.33,0,262.33,233.29,262.48,0,262.48,759.67,1.23,759.67,,,,,,,,
1994,3,827.66,1.17,135.63,990.47,7.72,118.14,139.45,2.84,257.58,268.14,80.53,70.86,8.47,647.96,651.47,4.96,64.13,658.2,649.85,231.28,290.44,0.27,194.88,0,0,0,0,0,0,0,0,0,93.22,256.92,0,0,0,0.27,194.88,95.56,290.44,0,290.44,257.19,290.44,0,302.14,367.76,0.27,356.06,,,,,,,,
1994,4,501.92,2.13,110.84,646.59,8.4,20,92.96,3.47,112.96,124.83,111.87,36.82,109.84,377.68,484.94,5.13,69.39,452.37,368.56,223.82,281.07,0,188.59,249.26,227.36,0,204.49,257.43,0,186.05,190.68,0,119.01,248.63,0,0,0,0,188.59,92.48,281.07,249.26,281.07,376.73,376.73,0,435.07,75.64,0,17.31,,,,,,,,
1994,5,544.03,1.96,121.29,699.88,9.27,43.45,69.06,3.85,112.51,125.62,149.65,85.97,118.21,376.09,488.29,5.31,74.89,499.37,379.2,231.28,290.44,0,194.88,257.57,234.94,0,211.3,42.91,0,0,59.59,170.18,122.98,256.92,0,184.46,184.46,0,194.88,95.56,290.44,257.57,290.44,275.07,303.18,19.48,322.66,196.19,0,176.71,,,,,,,,
1994,6,481.45,2.04,65.97,574.12,12.23,29.67,79.02,5.24,108.69,126.17,222.94,222.94,66.21,174.41,225.01,5.52,217.22,230.74,176.02,223.82,37.48,0,188.59,249.26,227.36,0.96,204.49,0,0,0,0,184.46,119.01,0,0,178.51,178.51,0.77,188.59,42.86,231.45,249.26,253.5,185.23,253.5,0,253.5,-22.76,0.96,-22.76,,,,,,,,
1994,7,729.48,2.12,69.81,821.69,13.25,105.79,154.45,4.26,260.24,277.76,267.57,267.57,-57.82,352.92,276.37,5.79,264.53,279.41,353.77,231.28,0,0,194.88,257.57,234.94,11.27,211.3,0,0,0,0,178.31,61.49,0,0,282.84,0,3.29,194.88,36.4,231.28,257.83,257.83,181.6,257.83,0.39,258.22,21.58,11.27,21.19,,,,,,,,
1994,8,746.78,1.63,53.32,822.34,13.31,216.61,150.02,4.59,366.63,384.53,232.76,232.76,-114.61,335.94,205.04,5.94,196.55,241.25,346.08,231.28,0,11.68,194.88,124.63,113.68,3.43,102.24,0,0,0,0,0,61.49,0,0,0,0,0,194.88,48.08,242.96,124.63,255.68,0,255.68,0,255.68,-14.43,15.11,-14.43,,,,,,,,
1994,9,857.65,1.59,51.71,930.45,11.53,219.9,210.68,4.12,430.58,446.23,156.6,156.6,-101.18,439.77,327.63,5.64,95.08,389.14,456.99,223.82,0,17.87,188.59,0,0,0,0,0,0,0,0,0,89.26,0,0,0,0,0,188.59,53.09,241.69,0,241.69,0,241.69,0,241.69,147.46,17.87,147.46,,,,,,,,
1994,10,507.59,1.49,84.21,607.69,9.45,170.88,152.47,4.49,323.35,337.29,114.64,72.58,-8.65,211.55,197.82,5.92,64.06,206.33,213.94,231.28,0,4.51,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0,194.88,40.91,235.79,0,235.79,206.42,235.79,0,235.79,-29.46,4.51,-29.46,,,,,,,,
1994,11,564.61,1.49,76.62,660.36,6.55,213.41,148.06,2.59,361.47,370.61,102.94,-28.96,12.26,304.42,318.71,5.68,34.86,254.89,286.55,223.82,0,9.19,188.59,0,0,0,0,0,0,0,0,0,89.26,199.76,0,0,0,2.73,188.59,41.68,230.27,0,230.27,202.49,230.72,0,230.72,24.16,9.19,24.16,,,,,,,,
1994,12,1006.63,1.52,79.62,1116.21,6.62,240.02,217.28,2.76,457.3,466.68,127.93,57.43,-47.71,643.82,592.09,5.54,27.78,621.75,652.13,231.28,0,14.58,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,4.1,194.88,46.88,241.76,0,241.76,210.52,243.69,0,243.69,378.06,14.58,378.06,,,,,,,,
1995,1,3825.12,2547.96,282.8,6914.91,5.63,461.65,254.59,1.63,716.24,723.5,74.38,-417.73,672.98,5906.93,6609.15,,-452.67,6644.08,5916.71,269.45,338.38,0,225.1,0,0,0,0,0,,,,,0,0,4202.7,,,0,225.1,113.28,338.38,0,338.38,368.93,368.93,7.87,376.79,6275.16,0,,368.93,0,0,0,0,736.61,0,0
1995,2,3231.27,841.46,364.28,4560.07,4.68,253.96,234.25,1.28,488.2,494.16,48.89,20.8,455.42,3591.14,4045.1,,9.58,4056.32,3594.28,243.37,305.63,0,203.32,0,0,0,0,0,,,,,0,0,1719.7,,,0,203.32,102.31,305.63,0,305.63,1586.38,1586.38,0,1586.38,2469.94,0,,0,1586.38,0,0,0,701.61,0,0
1995,3,4422.35,6268.77,898.45,12100.38,4.01,32.76,145.87,0.91,178.63,183.55,80.53,-420.34,2138.06,10169.69,12337.17,,-282.58,12199.41,10131.12,269.45,338.38,0,225.1,0,0,0,0,0,,,,,0,0,4107.63,,,0,225.1,113.28,338.38,0,338.38,1477.69,1477.69,0,1959.09,10721.73,0,,0,1477.69,0,0,71.4,731.95,481.41,0
1995,4,3655.74,534.38,1186.12,5672.02,5.76,8.72,197.9,2.06,206.62,214.44,111.87,52.4,1768.9,3639.93,5405.17,,49.2,5408.37,3640.83,260.76,327.46,0,217.84,560.7,505.15,0,323.31,329.68,,,,,0,0,1625.65,,,0,217.84,109.62,327.46,560.7,560.7,1384.46,1384.46,0,1849.05,4023.91,0,,0,1384.46,0,0,89.26,671.21,464.59,0
1995,5,3884.83,807.53,1364.23,6400.13,7.01,78.63,183.56,1.13,262.18,270.32,149.65,101.1,1939.36,4096.43,6028.7,,78.99,6050.82,4102.62,269.45,338.38,0,225.1,579.39,521.99,0,334.08,340.67,,,,,0,0,1497.83,,,0,225.1,113.28,338.38,579.39,579.39,1336.46,1336.46,0,1767.86,4714.36,0,,0,1336.46,0,0,92.23,693.58,431.4,0
1995,6,2318.08,0.68,839.09,3439.06,9.16,203.99,241.98,2.24,445.97,457.36,222.94,199.63,890.77,1905.26,2782.06,,141.31,2840.39,1921.6,260.76,327.46,0,217.84,560.7,505.15,0,323.31,0,,,,,0,0,1238.5,,,0,217.84,109.62,327.46,560.7,560.7,1243.24,1243.24,0,1243.24,1597.15,0,,0,1243.24,0,0,0,671.21,0,0
1995,7,1797.42,7.63,607.58,2571.11,10.51,367.44,274.44,3.94,641.88,656.33,267.57,267.57,260.38,1405.55,1647.21,,240.9,1673.88,1413.02,269.45,338.38,0,225.1,579.39,521.99,0,334.08,0,,,,,0,0,1722.74,,,0,225.1,113.28,338.38,579.39,579.39,491.9,579.39,0,579.39,1094.49,0,,0,0,491.9,0,0,693.58,0,0
1995,8,1150.81,1.23,241.33,1483.4,12.35,296.57,269.66,3.34,566.23,581.91,232.76,232.76,63.82,621.2,668.73,,190.78,710.71,632.95,269.45,305.63,1.42,225.1,280.35,252.57,1.41,161.65,0,,,,,0,0,970.75,,,0,225.1,108.02,333.12,280.35,449.74,245.95,449.74,0,449.74,260.97,2.83,,0,0,245.95,0,0,693.58,0,0
1995,9,1384.66,1.19,281.71,1771.13,10.78,171.8,261.05,2.88,432.85,446.5,156.6,156.6,337.55,841.44,1168.03,,93.59,1231.03,859.08,260.76,0,0,217.84,0,0,0,0,0,,,,,178.51,0,1138.07,,,0,217.84,42.92,260.76,0,260.76,178.51,260.76,0,260.76,970.27,0,,0,0,178.51,0,0,671.21,0,0
1995,10,869.75,1.23,349.98,1271.66,9.85,181.23,266.48,0.27,447.71,457.82,114.64,114.64,251.66,455.56,699.2,,76.29,737.55,466.3,269.45,0,4.58,225.1,0,0,0,0,0,,,,,245.95,0,862.94,,,0,225.1,48.93,274.03,0,274.03,245.95,274.03,0,274.03,463.53,4.58,,0,0,0,245.95,0,693.58,0,0
1995,11,750.35,1.19,144.5,936.55,7.39,73.51,251.26,2.61,324.77,334.76,102.94,102.94,127.53,378.52,498.84,,54.49,547.3,392.09,260.76,0,3.79,217.84,0,0,0,0,0,,,,,267.77,0,611.44,,,0,217.84,46.71,264.55,0,264.55,238.02,264.55,9.03,273.58,282.75,3.79,,0,0,0,238.02,0,671.21,0,0
1995,12,1510.81,63.53,138.37,1748.21,6.66,6.96,262.71,1.76,269.67,278.09,127.93,-233.65,368.47,1318.94,1703.76,,2.62,1467.5,1252.78,269.45,0,0,225.1,0,0,0,0,0,,,,,276.69,0,1112.23,,,0,225.1,44.35,269.45,0,269.45,276.69,276.69,19.74,296.44,1190.8,0,,0,0,0,276.69,0,691.44,0,0
1996,1,2020.96,144.91,149.45,2438.89,6.19,350.9,262.65,0.81,613.56,620.55,74.38,-158.14,74.99,1890.42,1976.48,,-192.43,2010.76,1900.01,269.45,338.38,0,225.1,0,0,0,0,0,,,,,0,0,1465.3,,,0,225.1,113.28,338.38,0,338.38,368.93,368.93,0,368.93,1641.84,0,,368.93,0,0,0,0,692.16,0,0
1996,2,4329.72,2101,659.92,7459.53,4.79,171.19,206.43,0.5,377.62,382.91,50.78,-223.48,1414.67,5869.78,7300.09,,-198.32,7274.93,5862.73,252.07,316.55,0,210.58,0,0,0,0,0,,,,,0,0,2522.74,,,0,210.58,105.97,316.55,0,316.55,655.74,655.74,0,655.74,6619.19,0,,0,655.74,0,0,0,809.59,0,0
1996,3,3457.79,946.43,926.68,5644.82,4.72,168.16,45.45,1.84,213.6,220.17,80.53,-56.83,1568.21,3909.3,5481.48,,-29.64,5454.3,3901.69,269.45,338.38,0,225.1,0,0,0,0,0,,,,,0,0,2102.1,,,0,225.1,113.28,338.38,0,338.38,1159.93,1159.93,0,1613.06,4294.36,0,,0,1159.93,0,0,68.43,801.28,453.13,0
1996,4,2141.16,86.2,446.3,2839.03,6.23,107.19,142.5,3.11,249.7,259.04,111.87,78.9,635.44,1871.19,2501.1,,40.23,2539.77,1882.02,260.76,327.46,0,217.84,560.7,505.15,0,323.31,329.68,,,,,0,0,727.02,,,0,217.84,109.62,327.46,560.7,560.7,925.49,925.49,139.56,1200.13,1614.28,0,,0,925.49,0,0,38.68,671.21,135.08,0
1996,5,2466.45,61.89,517.82,3188.11,9.49,160.94,127.54,5.13,288.48,303.1,149.65,55.28,699.71,2133.88,2829.72,,74.97,2810.04,2128.37,269.45,338.38,0,225.1,579.39,521.99,0,334.08,340.67,,,,,0,0,961.61,,,0,225.1,113.28,338.38,579.39,579.39,700.96,700.96,157.41,1076.12,2109.08,0,,0,700.96,0,0,62.48,693.58,217.74,0
1996,6,1400.33,2.56,222.47,1715.44,11.2,304.57,262.74,5.38,567.31,583.89,222.94,222.94,-15.99,940.21,908.61,,168.24,963.31,955.53,260.76,327.46,0,217.84,560.7,505.15,0,323.31,0,,,,,0,0,634.47,,,0,217.84,109.62,327.46,560.7,560.7,678.35,678.35,22.43,700.77,284.96,0,,0,678.35,0,0,0,671.21,0,0
1996,7,1271.8,2.64,135.85,1496.12,12.5,374.17,273.53,5.36,647.7,665.56,267.57,267.57,-116.69,698.4,562.99,,244.69,585.86,704.81,269.45,338.38,0,225.1,579.39,521.99,45.75,334.08,0,,,,,0,0,970.53,,,0,225.1,113.28,338.38,582.01,582.01,491.9,582.01,0,582.01,3.85,45.75,,0,0,491.9,0,0,693.58,0,0
1996,8,1309.88,2.09,125.06,1495.23,14.17,384.59,269.23,4.68,653.82,672.66,232.76,232.76,-128.43,734.53,589.8,,167.59,654.98,752.78,269.45,294.72,5.22,225.1,280.35,252.57,9.96,161.65,0,,,,,0,0,972.88,,,0,225.1,109.61,334.7,280.35,451.32,245.95,451.32,0,451.32,203.65,15.18,,0,0,245.95,0,0,693.58,0,0
1996,9,1047.27,1.2,128.75,1210.61,11.11,349.32,255.59,4.07,604.9,620.08,156.6,156.6,-128.53,573.44,433.94,,88.35,502.19,592.55,260.76,0,20.76,217.84,0,0,0,0,0,,,,,178.51,0,806,,,0,217.84,63.68,281.52,0,281.52,178.51,281.52,0,281.52,220.67,20.76,,0,0,178.51,0,0,671.21,0,0
1996,10,780.3,11.76,165.44,985.47,10.14,339.08,258.03,2.43,597.11,609.67,113.02,82.56,-112.79,411.81,293.23,,53.85,321.94,419.85,269.45,0,20.27,225.1,0,0,0,0,0,,,,,245.95,0,640.36,,,0,225.1,64.62,289.72,0,289.72,245.95,289.72,9.97,299.69,32.23,20.27,,0,0,0,245.95,0,693.58,0,0
1996,11,922.31,3.76,161.55,1135.01,7.81,347.18,245.39,1.75,592.58,602.14,103.04,-64.28,-66.07,658.72,597.15,,39.78,493.09,629.59,260.76,0,17.6,217.84,0,0,0,0,0,,,,,267.77,0,724.87,,,6.56,217.84,53.96,271.8,0,271.8,244.58,275.62,6.05,281.67,217.48,17.6,,0,0,0,238.02,0,671.21,0,0
1996,12,3592.07,595.95,749.63,5428.54,5.81,219.95,251.11,1.41,471.05,478.28,127.93,-239.9,1446.91,3726.46,5190.16,,-94.99,5045.25,3685.89,269.45,0,0,225.1,0,0,0,0,0,,,,,276.69,0,3073.5,,,0,225.1,44.35,269.45,0,269.45,276.69,276.69,0,276.69,4768.56,0,,0,0,0,276.69,0,814.53,0,0
1997,1,5356.17,7819.17,1867.83,16170.64,4.55,38.71,124.33,1.03,163.03,168.61,74.58,-136.09,3627.15,12491.18,16138.13,,-349.69,16205.03,12550.99,269.45,338.38,0,225.1,0,0,0,0,0,,,,,0,0,11214.82,,,0,225.1,113.28,338.38,0,338.38,368.93,368.93,0,368.93,15836.1,0,,368.93,0,0,0,0,916.17,0,0
1997,2,3183.87,1155.63,1946.98,6741.2,4.14,94.78,30.93,1.02,125.71,130.87,48.88,19.41,2732.3,3860.9,6590.93,,26.76,6596.68,3858.84,243.37,305.63,0,203.32,0,0,0,0,0,,,,,0,0,2596.58,,,0,203.32,102.31,305.63,0,305.63,1621.69,1621.69,0,1621.69,4974.99,0,,0,1621.69,0,0,0,827.5,0,0
1997,3,1504.46,26.07,801.46,2515.33,7.88,158.5,267.15,1.11,425.65,434.64,78.99,3.95,822.69,1259.13,2076.74,,69.89,2079.47,1240.67,269.45,338.38,0,225.1,0,0,0,0,0,,,,,0,0,948.92,,,0,225.1,113.28,338.38,0,338.38,1407.07,1407.07,15.26,1422.33,672.39,0,,0,1407.07,0,0,0,795.33,0,0
1997,4,802.91,26.76,281.36,1208.34,10.59,107.68,161.84,2.04,269.52,282.14,107.97,80.47,200.42,650.96,845.72,,123.25,803.17,638.98,260.76,327.46,0,217.84,560.7,505.15,6.41,323.31,329.68,,,,,0,0,383.28,,,6.41,217.84,109.62,327.46,560.7,560.7,667.7,676.91,50.17,821.55,126.25,6.41,,0,661.29,0,0,47.6,671.21,94.47,0
1997,5,701.49,31.38,294.21,1090.02,12.05,83.48,107.27,5.11,190.75,207.91,144.4,122.75,287.47,481.05,759.36,,164.56,725.56,469.34,269.45,338.38,0,225.1,579.39,521.99,1.64,334.08,340.67,,,,,0,0,372.95,,,1.48,225.1,113.28,338.38,579.39,579.39,591.56,649.98,9.29,725.56,75.58,1.64,,0,590.08,0,0,92.23,693.58,66.29,0
1997,6,905.85,33.98,157.51,1145.55,11.54,159.98,264.18,5.56,424.16,441.26,216.82,210.01,-11.42,520.4,494.28,,209.26,495.03,520.61,260.76,327.46,0,217.84,560.7,505.15,17.55,323.31,0,,,,,0,0,433.68,,,8.78,217.84,109.62,327.46,560.7,560.7,431.26,560.7,5.33,566.03,-65.67,17.55,,0,422.48,0,0,0,671.21,0,0
1997,7,1281.32,36,107.96,1456.42,13.85,327.12,270.32,6.5,597.43,617.78,261.69,261.69,-164.55,759.81,576.94,,247.46,591.18,763.8,269.45,338.38,0,225.1,579.39,521.99,65.94,334.08,0,,,,,0,0,943.41,,,0,225.1,113.28,338.38,606.45,606.45,491.9,606.45,0,606.45,-15.26,65.94,,0,0,491.9,0,0,693.58,0,0
1997,8,1150.81,30.69,115.26,1325.71,12.73,274.66,272.36,6.42,547.02,566.18,228.03,223.49,-101.54,653.23,536.04,,154.74,604.78,672.48,269.45,305.63,15.14,225.1,280.35,252.57,13.14,161.65,0,,,,,0,0,871.44,,,0,225.1,121.75,346.85,282.4,465.51,245.95,465.51,0,465.51,139.27,28.28,,0,0,245.95,0,0,693.58,0,0
1997,9,833.06,22.42,123.13,1007.51,12.04,344.98,257.23,3.68,602.21,617.93,152.97,152.97,-196.88,444.2,236.62,,96.96,292.63,459.88,260.76,0,36.3,217.84,0,0,0,0,0,,,,,178.51,0,665.61,,,0,217.84,79.22,297.06,0,297.06,178.51,297.06,0,297.06,-4.42,36.3,,0,0,178.51,0,0,671.21,0,0
1997,10,738.41,12.19,166.37,935.89,10.27,265.85,263.2,3.36,529.05,542.68,113.68,95.49,-132.94,437.34,297.72,,67.02,326.2,445.32,269.45,0,30.64,225.1,0,0,0,0,0,,,,,245.95,0,614.92,,,17.65,225.1,57.34,282.44,0,282.44,263.6,291.19,2.6,293.79,35.01,30.64,,0,0,0,245.95,0,693.58,0,0
